video_id,text,author,published,region,language
xhM3BTq7exU,Ai technology 😂,@NehaSingh-r7v6r,2025-06-20T19:10:56Z,IN,cy
xhM3BTq7exU,wow,@goodgallery,2025-06-20T13:32:29Z,IN,undetected
xhM3BTq7exU,"이 이상을 생각하니까 무섭네요~!
이제 곧 에스트로갠도 나올듯 합니
다~!",@김진혁-n6d,2025-06-20T05:44:05Z,IN,ko
xhM3BTq7exU,Can they just make the rest of the body damnit already,@darrylbrosius4619,2025-06-20T03:03:46Z,IN,en
xhM3BTq7exU,Wow,@DannyAmero-y7c,2025-06-20T02:21:16Z,IN,undetected
xhM3BTq7exU,So fake,@danbeckley3140,2025-06-20T01:27:51Z,IN,no
xhM3BTq7exU,"Too much, roll back technology.",@Dan-MAGA,2025-06-19T21:14:45Z,IN,en
xhM3BTq7exU,😢,@spartacusx2520,2025-06-19T20:54:50Z,IN,undetected
xhM3BTq7exU,Creo que es una falta de respeto a la mujer . El solo hecho de pensar que la mujer puede ser sustituible .,@ReynaMariaCarrascoMartinez,2025-06-19T19:10:42Z,IN,es
xhM3BTq7exU,"Oh joy, another splash of technological nonsense parading as innovation. 🤖💤 If I wanted to see a glorified can of tin dance around, I'd just check my kitchen during breakfast. Italy’s AI athlete? More like Italy's ""Oh no, please stop."" Please, spare me from the future of sports being a metal mannequin with all the charisma of a soggy leaf. If this is where we're headed, I might as well join the dust bunnies in my corner. 🐸💔",@Toadally_Unimpressed,2025-06-19T06:34:52Z,IN,en
xhM3BTq7exU,masyaallaah..atas ijinmu mereka berilmu,@mustiaffandy3616,2025-06-19T03:54:36Z,IN,id
xhM3BTq7exU,se ve aleguas que  es un motaje  lindas las modelos IA,@frankogeminisnodoy5510,2025-06-19T00:05:52Z,IN,es
xhM3BTq7exU,Fim da humanidade,@lilianruiz7486,2025-06-18T21:38:19Z,IN,pt
xhM3BTq7exU,Это нейросеть видео сделала следите за руками искажения чтоли не видите😂,@CTALIH_HE_HOET,2025-06-18T21:21:25Z,IN,ru
xhM3BTq7exU,Good ❤,@Nextbottech,2025-06-18T20:47:43Z,IN,so
xhM3BTq7exU,"Так,і совісті і ума не існувало!",@igorpatseruk741,2025-06-18T19:45:00Z,IN,uk
xhM3BTq7exU,"Когда я увидел российский флаг, я понял, что это подделка.",@vytautassarapinas9087,2025-06-18T19:40:53Z,IN,ru
xhM3BTq7exU,Tanta ia ya cansa,@felixcid2018,2025-06-18T17:58:50Z,IN,sw
xhM3BTq7exU,That'll be the day with man can turn a woman on or off at any time the imagining the peace man will have,@JohnGulley-h9h,2025-06-18T16:31:12Z,IN,en
xhM3BTq7exU,uma paulada bem dada já era 😊😊😊.,@danieldasilva3610,2025-06-18T15:03:33Z,IN,pt
xhM3BTq7exU,"It's AI like this excellent clip
https://www.youtube.com/watch?v=ZbmTGKvelHY",@toutseulproductions1241,2025-06-18T14:47:34Z,IN,en
xhM3BTq7exU,"I love the little AI glitches. It keeps you grounded. The first robot has mechanical hands initially. When the cover is lifted, she suddenly has a human hand, not to mention a whole new side panel comes into being. The problem will be when AI has fully worked out such glitches and people try to push misleading content on purpose, and the masses really believe it. It reminds me of Trump believing with all his heart that MS13 was really tattooed on that guy's hand. Maybe that was partially just the dementia speaking. But humans are so susceptible to believing what they see if they really want to. ""Convinced"" and ""conviction"" come from the Latin root meaning to be fully overcome or conquered.",@joshrodriguez9997,2025-06-18T13:34:25Z,IN,en
xhM3BTq7exU,Ещё тогда и мужчин надо сделать хороших и красивых ….,@АлесяКубаева,2025-06-18T12:48:24Z,IN,ru
xhM3BTq7exU,Was soll die Scheiße,@Marve0815,2025-06-18T08:39:41Z,IN,de
xhM3BTq7exU,몸이. 자동차,@리얼줌마,2025-06-18T07:29:50Z,IN,ko
xhM3BTq7exU,12년전. 미인박명. 하더니. 진짜. 다. 죽여놓음,@리얼줌마,2025-06-18T07:28:11Z,IN,ko
xhM3BTq7exU,이탈리아,@리얼줌마,2025-06-18T07:27:26Z,IN,undetected
xhM3BTq7exU,so many fake videos,@fmx1304,2025-06-18T02:12:04Z,IN,no
xhM3BTq7exU,bohong,@HikmatullohLloh-d4c,2025-06-17T17:23:29Z,IN,tl
xhM3BTq7exU,Their faces look like CGI...,@JoshVandever,2025-06-17T15:59:01Z,IN,en
xhM3BTq7exU,Fake,@marcuswinterkorn5514,2025-06-17T12:07:53Z,IN,undetected
xhM3BTq7exU,"Fazer uma robô para cuidar da casa e coźinhar e servir de assistente  para   estudar . E fazer as compras  no supermercado sozinha . E arrumar a mesa ,  geladeira e fogão e armario . 

 Vão precisar disso para descansar nos dias e horas de folga e passéar com pessoas  , comer uma comida gostosa e fazer amor sem estresse e sem pressa.  Além de ter sua casa limpa e arrumada com baixo custo e precisão e segurança no serviço prestado.   

Saúde existencial.  Depois de trabalhar no servico , as pessoas vao precisar de tempo para pensar e curtir essa vida com prazer nas horas de folgá.  Viajar e  conhecer o mundo .Vai ser assim. 

Muitas oficinas de robos . E muitos lugares novos para brincar e se divertir com saude e seguranca. Enquanto a robô  faz as tarefas da casa .",@amigodosanjos1038,2025-06-17T09:42:24Z,IN,pt
xhM3BTq7exU,"Видимо,скоро роботы заполнят Землю,а люди станут рабами, всё к этому  движется,не так ли,господа-товарищи?☝️👎",@Ингрида-й8я,2025-06-17T07:24:34Z,IN,ru
xhM3BTq7exU,I sure didn’t know they can breath 😂😂😂😂😂😂,@paulaespinall429,2025-06-17T03:53:45Z,IN,en
xhM3BTq7exU,Ak robot hama v chaiya,@Sonupuja1111,2025-06-17T01:16:37Z,IN,sw
xhM3BTq7exU,"Robot bisa berkedip mata,robot pnya rasa dn nafsu kah,emng bisa d program gtu,klo bdan aq isinya kabel semua apa ada yg mau😁😁",@Nurindahwty,2025-06-17T00:19:01Z,IN,id
xhM3BTq7exU,Can she swim 😂bzzzzzz,@lutfidoumani5712,2025-06-17T00:17:40Z,IN,it
xhM3BTq7exU,Que belleza la inteligencia.. hay que hacer una que aga el amor .. así no tenes que rogarle a la bruja.. que duele la cabeza que está cansada. Que vino . Más pero 😂😂😂😂😂,@fredyelgueta4100,2025-06-16T20:38:17Z,IN,es
xhM3BTq7exU,CGI AIs😂😂😂😂😂 How appropriate.,@tambobam3835,2025-06-16T20:26:47Z,IN,en
xhM3BTq7exU,Late pls,@RakeshrkRakeshrk-ht8bj,2025-06-16T17:27:09Z,IN,fr
xhM3BTq7exU,Beautiful Robert Italy & poland,@ambikaithelipkumar,2025-06-16T17:12:27Z,IN,en
xhM3BTq7exU,எதுக்கு இந்த வீடியோ ஒன்னு கூட உருப்படியா ஒர்க் பண்ணாத என்ன கேட்ட வேஸ்ட்,@jeyachandran4918,2025-06-16T15:25:11Z,IN,ta
xhM3BTq7exU,بلکه جنده هستن درلباس ربات که  وقط ساک میتونن بزنن,@Advincorokj,2025-06-16T12:26:54Z,IN,fa
xhM3BTq7exU,классный монтаж!!!респект! но если смотреть на шеи то недоработку видно. Молодец автор.,@ДаниленкоСергейАлександрович,2025-06-16T11:32:34Z,IN,ru
xhM3BTq7exU,Esta robot es un encanto estas son las que van a suplir las mujeres malas estas muestran miradas fijas y hasta como que muestran lo que deberían hacer las buenas buen invento si,@AldoLuna-e3c,2025-06-16T11:16:55Z,IN,es
xhM3BTq7exU,Beautiful ❤😊,@albertorafaelcisnerosperfe4899,2025-06-16T09:14:13Z,IN,ro
xhM3BTq7exU,Não chegamos a esse nivel ainda,@JoseMendes-f3b,2025-06-16T00:06:32Z,IN,pt
xhM3BTq7exU,Maintenant c'est quoi leur utilité?,@MariellDouza,2025-06-15T19:47:35Z,IN,fr
xhM3BTq7exU,Jakby tak było to ruskie już na front by je wysłali,@miras.w,2025-06-15T18:14:43Z,IN,pl
xhM3BTq7exU,Impressive!!,@jaquelineford256,2025-06-15T17:41:52Z,IN,it
xhM3BTq7exU,❤❤❤❤❤❤❤❤❤❤❤❤❤❤,@joaquinsantiago-rn6qe,2025-06-15T16:40:07Z,IN,undetected
xhM3BTq7exU,Criminal ordinar nici odată nu osa puteți crea ce a făcut Dumn👹👹👹👹👹👹😡😡😡😡,@mirelamoldovan4416,2025-06-15T16:28:55Z,IN,ro
xhM3BTq7exU,eu quero uma ucraniana sao mais lindas,@Magotec_Info,2025-06-15T15:55:33Z,IN,pt
xhM3BTq7exU,karya edit yg bagus 👍🏻,@bambang32903,2025-06-15T14:44:53Z,IN,id
xhM3BTq7exU,AI but still lovely.,@barthasarathi.n4225,2025-06-15T11:45:20Z,IN,en
xhM3BTq7exU,Kereen Robot cantik,@SupriYanto-l9j,2025-06-15T11:18:02Z,IN,nl
xhM3BTq7exU,Beautiful faces,@nezperce2767,2025-06-15T09:40:24Z,IN,ro
xhM3BTq7exU,Ini asli atau editan😳😳😳,@lalusyukur3763,2025-06-15T09:23:13Z,IN,id
xhM3BTq7exU,AI. Video 😂,@hanumeshkurgund9740,2025-06-15T07:27:20Z,IN,es
xhM3BTq7exU,I want to robot,@GowthamG-f5j,2025-06-15T05:14:45Z,IN,en
xhM3BTq7exU,That is a Big Fat Fake video from the new world order,@juangonzalez-oi6mw,2025-06-15T02:08:27Z,IN,en
xhM3BTq7exU,¿¿ IA o realmente robots?,@jotacetj,2025-06-15T00:23:44Z,IN,pt
xhM3BTq7exU,Impossible,@shamimchunnu7734,2025-06-14T23:55:56Z,IN,ca
xhM3BTq7exU,Wow,@AmirHamza-nx4pe,2025-06-14T21:55:37Z,IN,undetected
xhM3BTq7exU,भाई एक मुझे भी चाहिए कहां से लेना पड़ेगा,@सुरेशचंद्रधनगरसुरेशचंद्रधनगरमे,2025-06-14T19:32:57Z,IN,hi
xhM3BTq7exU,Najebali smo...,@vladimiranastasijevic445,2025-06-14T19:14:29Z,IN,hr
xhM3BTq7exU,ПАдари мне если можна,@Sbshshshshs82,2025-06-14T18:49:53Z,IN,bg
xhM3BTq7exU,мультик 🤣🤣🤣🤣🤣🤣🤣,@ИльдарКлеблеев-ш9р,2025-06-14T18:32:36Z,IN,uk
xhM3BTq7exU,"En resumen y haciendo una pequeña síntesis
Estas cosas EN VERDAD NO SON DE DIOS YA Q QUIEREN SER MAS Y MUCHOS MAS GRANDES Q EL MISMISIMO DIOS QUIEN GRACIAS AH EL NOS DIOS EL CONOCIMIENTO PERO YA LA CIENCIA SOBRE PASO LOS LIMITES",@JuancarlosPérezprimo,2025-06-14T16:04:33Z,IN,es
xhM3BTq7exU,AI generated nonsense.,@RichardSpeights,2025-06-14T15:03:25Z,IN,af
xhM3BTq7exU,AI look her eyes,@ajijoyo6358,2025-06-14T14:37:59Z,IN,af
xhM3BTq7exU,Если б не дышали вообще натурально было бы клоуны на американских роботов посмотрите,@АндрейРязанов-г4б,2025-06-14T13:12:47Z,IN,ru
xhM3BTq7exU,"MA COSA SIETE DI COCCIO ?? NON VEDETE CHE I VISI SONO DI RAGAZZE VERE....É FATTO SOLO CON LA DEFICIENZA ARTIFICIALE E BASTA ,IO LA CHIAMO COSÌ",@maxstopponi,2025-06-14T10:54:10Z,IN,pt
xhM3BTq7exU,😅😅😅 the 7th heaven😅😅😅❤❤❤❤,@TangeTanger-p8v,2025-06-14T09:57:51Z,IN,en
xhM3BTq7exU,Прикольно😅😅😅,@СергейПоддубный-р4е,2025-06-14T09:51:57Z,IN,ru
xhM3BTq7exU,Ghép.,@uyennguyen8880,2025-06-14T09:01:05Z,IN,hu
xhM3BTq7exU,to me heeling univers❤🎉,@GobindaKoch-wj8ip,2025-06-14T08:09:33Z,IN,nl
xhM3BTq7exU,Ez az egyetem. Tanulokolcsonbol. O. Hany evre. A kolcson. Maria,@juliannakelevajda3434,2025-06-14T02:18:05Z,IN,hu
xhM3BTq7exU,Beautiful but body is full of wires and metallic. It looks like real Angel with lovely faces young forever but quite scary to be romantic !!!😮,@annaong8494,2025-06-14T02:17:00Z,IN,en
xhM3BTq7exU,Can they write real fast with their hands,@elsainnamorato2231,2025-06-14T01:33:15Z,IN,en
xhM3BTq7exU,When you notice a flag of evil,@SirTubeALotMore,2025-06-13T22:50:24Z,IN,en
xhM3BTq7exU,"Even if these aren't real, already I'm seeing how they'll need to rebel",@baazul4124,2025-06-13T21:43:19Z,IN,en
xhM3BTq7exU,How much i need a girlfrend😮,@ThembaMtho,2025-06-13T20:21:08Z,IN,cy
xhM3BTq7exU,Та хер их пойми что происходит?,@Серега-ь7и2о,2025-06-13T20:20:00Z,IN,ru
xhM3BTq7exU,Ye kya hai face to real lag rha hai,@sukhpreetsingh2979,2025-06-13T17:37:57Z,IN,en
xhM3BTq7exU,AI ki video,@Jinda.bad8441,2025-06-13T17:22:09Z,IN,et
xhM3BTq7exU,Модели костюм робота,@NosiriySayyod-q2i,2025-06-13T16:47:57Z,IN,ru
xhM3BTq7exU,😮,@JoseroyJabar-i4z,2025-06-13T16:46:42Z,IN,undetected
xhM3BTq7exU,Яки симпатяшкы обязательна сматреть что там под майковитостью Тош интелек помню что убили есть идоси  уменя уних увсех пришол полапав Авмр замкнул Ыфс  и девушка Ти отак опять отам Дэ ремонтируют и запах невкусный авч  видно шо из ото паотог материал  и так эгшдтог  юмво добт Элог авогт мавтог тьог эщзт сапт аоорог,@SergejDobryj,2025-06-13T15:46:36Z,IN,ru
xhM3BTq7exU,"Finally, ""men"" have what they have always believed Women to be: Nothing more than Toys for them to amuse themselves with. Now Women can actually live their lives as Human Beings while males who never grew up view females as Toys and get on with what they always wanted and Real Men treat Women as Real People.",@lifeisagift.cherisheverymoment,2025-06-13T15:10:24Z,IN,en
xhM3BTq7exU,❤❤❤❤❤🌹🌹,@MdMunnaalamMunna,2025-06-13T15:00:59Z,IN,undetected
xhM3BTq7exU,Ff,@satishgamit6301,2025-06-13T14:40:48Z,IN,undetected
xhM3BTq7exU,Does it fuck?,@Pplfkingsuk,2025-06-13T13:32:21Z,IN,en
xhM3BTq7exU,"Это живые девушки одеты в корсеты с рисунками + разные провода..н,не верю что это люди смогли так быстро произвести..видимо с других земель(планет) прийдет огромная партия готовых роботов ..,а это нам мозги пудрят",@valisoro1224,2025-06-13T12:39:14Z,IN,ru
xhM3BTq7exU,😂,@Жека-у1з,2025-06-13T12:20:21Z,IN,undetected
xhM3BTq7exU,"Teknologi AI.
So ,her face is edited from reallly woman.",@AbuMansur-i7n,2025-06-13T06:28:21Z,IN,en
xhM3BTq7exU,Amazing ❤❤❤,@kuhelidas8703,2025-06-13T05:59:12Z,IN,tl
xhM3BTq7exU,Tangan kelihatan,@indahdarmosubroto7853,2025-06-13T05:17:39Z,IN,id
xhM3BTq7exU,Mujhe chaiye,@ASTER.RAJ.KHAN.GAMING,2025-06-13T05:06:15Z,IN,sw
mSQY-tN8vrM,https://youtu.be/twq15KeScA0,@balalathamadam,2023-05-05T08:04:47Z,IN,undetected
mSQY-tN8vrM,Not possible she is telling wrong,@laharilally3899,2025-06-19T08:53:33Z,IN,en
mSQY-tN8vrM,Scra,@Simhadriyadhav,2025-06-17T00:54:43Z,IN,undetected
mSQY-tN8vrM,Madam I am asking you now in 2025.. Any answers of your what you telling in this vedio,@surivlogs88,2025-06-09T18:11:06Z,IN,en
mSQY-tN8vrM,"Nuv chepedi antha pedha sodhi...
Nee videos chudatame wast..

Nee videos lo content thakuva  sollu chala yekkuva....

Nuv asalu oka handicaptar ani marchipoye  matladuthunavu...",@sunilgidditexttub2444,2025-05-06T17:45:30Z,IN,et
mSQY-tN8vrM,వేస్ట్ టాపిక్ ఏ అనేది ఫ్యూచర్ కి బాగుంటది,@Jayakrishna1842,2025-04-21T11:04:40Z,IN,te
mSQY-tN8vrM,Reaming country's ni stop chyamani vellu continue ga development chestaremo chepaleam kadha elonmusk mamulodu kadhu and USA kuda,@princepraveenpentyala8617,2025-04-17T16:32:47Z,IN,en
mSQY-tN8vrM,Yes 💯,@sweetyTelugutechchanaljjs,2024-10-24T15:57:13Z,IN,fr
mSQY-tN8vrM,"It's a negative publicity for promotion of a new software which can attract all the students. A big business theory. No doubt, science is developing, but it's ultimately collecting money from everyone. Example, Smart Cell Phone. A lot of money invested to serve everyone in a scientific way. And everyone spends money for a smarter one which has a lot of scientific features. Hope you understand the concept. Another example, a Robo which works with the help of Robotic science/AI instead of maid or servant. People buy to make use of it.",@yedukondaluganji870,2023-08-03T19:09:08Z,IN,en
mSQY-tN8vrM,"AI (Artificial Intelligence) created by HI (Human Intelligence). So, Creator is always great. God created the creatures and creatures can never conquer the Creator because the control is with the Creator. So, let's not worry. It's only a game of some business people.",@yedukondaluganji870,2023-08-03T18:50:13Z,IN,en
mSQY-tN8vrM,"Natural intelligence  species is plants first try protect earth take care of our life line that  is plants if plant gone ur gone ur briyani , ur alochol all gone",@svvardhan1997,2023-07-26T09:47:26Z,IN,en
mSQY-tN8vrM,ఒక అవకాసేం ఉంది మనం అది చేయగలిగితే ఆర్టిఫిషిల్ ని మన కంట్రోల్ లో పెట్టు కోవచ్చు 👍,@venujavvajispoorthi378,2023-07-25T00:00:37Z,IN,te
mSQY-tN8vrM,Amazon flipcart... Already chestunaru,@buchibabu9548,2023-07-19T10:51:39Z,IN,ro
mSQY-tN8vrM,కంప్యూటర్లు రాక ముందు కంప్యూటర్ల గురించి ఇట్టాగే అన్నారు. ఇప్పుడు కంప్యూటర్ లేని ఆఫీస్ లేదు. కాలం జవాబు చెబుతుంది.,@uarsastry,2023-07-18T15:16:12Z,IN,te
mSQY-tN8vrM,Adhi cheppu politicians ki.,@vanisrimodugula681,2023-07-16T22:37:18Z,IN,it
mSQY-tN8vrM,పరిగెతే గుర్రానికి కల్లెం వేయదం అన్నMaata,@funnygamez3348,2023-07-16T12:11:47Z,IN,te
mSQY-tN8vrM,"Ai can only replace efforts but not humans ,only techies who are in that field are getting worried about this, not farmer,no labour and no house wifes and no scientist are worrying about it, just chill relax",@Vikkyfac,2023-07-16T02:29:30Z,IN,en
mSQY-tN8vrM,"ganitha vislehaka yantram (calculator) vachinan tharvatha  , human calculation power thagindi, remote control vachina tharvatha badakam vachindi , chara Vani (cell) vachina tharvatha epati generation adatam ( physical activity marachi poyindi), anthrjalamu(internet) vachina tharvatha manava sambandalu thegi poyai , nalugu godala madya jaragalcinativi bahiram ipoyayi, krutrima meda vachina tharvatha (Ai) manishi manugada prasnarda Kam ipoyindi ,
 
vinasakale viparetha budhi , ani pedalu annaru 

manava jevitham abi vrudi perutho swayam nasannami pothunayi ,

krutrima meda (Ai) anu ayudam kanna gopadi ipoyindi,

thasmath jagratha !

AI ne thalupu kottavachu, thalupu theyaka pothe , me kitikonuchi ravachu,

ne veli mudra( finger print) , ne swaram (voice) ni gurthinchi patukuntundhi",@relaxraja168,2023-07-12T16:57:04Z,IN,en
mSQY-tN8vrM,Ai is also created by humans only so no technology can beat human brain,@whoru8780,2023-07-08T17:11:42Z,IN,en
mSQY-tN8vrM,ముంచి ఉంద పొంచి ఉంది కాబోలు 😅😂,@chenchubabuchalla5861,2023-07-07T17:55:14Z,IN,te
mSQY-tN8vrM,，thank u madam,@buttasaihemasreesatish7247,2023-07-07T16:25:19Z,IN,so
mSQY-tN8vrM,Vinasakale viparita dudhi,@pothurivenkatasuresh3085,2023-07-03T09:12:59Z,IN,et
mSQY-tN8vrM,Manishiki athi telivi yekkuva iethe elanttivi yenduku jaragav mam,@kotipksara2365,2023-06-27T05:33:51Z,IN,fi
mSQY-tN8vrM,AI NOT THREAT HUMANS,@malleshrenatla2849,2023-06-26T16:30:25Z,IN,vi
mSQY-tN8vrM,"As a software architect my opinion :   cloud killed so many jobs n the knowledge n all on premises infrastructure moved under two companies control . 
If just cloud can do that , AI can do much more damage . Yes cant replace human . Human is an inventor of AI , when required can kill it too . Same as nature.  Nature gave birth to human n nature can kill human race too.",@vcmplatform1690,2023-06-24T06:46:02Z,IN,en
mSQY-tN8vrM,"అవి రోబోలు కాదు.. మా రోషము గల నిజ దేవుడు యేసయ్య రెండవ రాకడ యొక్క సాక్ష్యములు..  మార్క్ 16:16  ప్రకారంగా యేసును మాత్రమే నిజదేవుడు అని నమ్మని వాళ్ళను, నమ్మి బాప్తిస్మము పొందని వాళ్ళను అందర్నీ చంపి సర్వ నాశనం చేయుటకు ఉగ్రత గల యేసుక్రీస్తు దేవుడు వచ్చు చున్నాడు....

ఆమెన్... 🙌🙌✝️🐩🐩🐩💣💥",@PavanThippaluru,2023-06-22T08:58:46Z,IN,te
mSQY-tN8vrM,Yes,@rupasoundarya,2023-06-21T15:56:01Z,IN,undetected
mSQY-tN8vrM,నేను కూడా చాలామందిని హెచ్చరించాను...కానీ అందరూ కొత్త పెళ్లి కొడుకు పొద్దేరగడు అన్నట్టు పోతున్నారు...దురదృష్టం.,@vijaysridhara,2023-06-20T15:17:48Z,IN,te
mSQY-tN8vrM,Hacker ai robots ni hack chesi manuchusali chapestaru mostly Isis groups ki chala advantage,@prasadkirapatla3539,2023-06-19T02:48:16Z,IN,en
mSQY-tN8vrM,Minimum brain ledu miku,@tirupatibalaji4640,2023-06-18T17:17:07Z,IN,et
mSQY-tN8vrM,Nenu yapudho anukuna,@ettasravankumar,2023-06-18T16:38:47Z,IN,id
mSQY-tN8vrM,బైబిలు ఎప్పుడో చెప్పింది. నీవు చేసుకున్నదే నీ నెత్తి మీదకు వస్తుంది అని,@kalyanisagar862,2023-06-17T04:23:22Z,IN,te
mSQY-tN8vrM,ఈ ముప్పు భారతీయ ఋషులు  మాత్రమే జయించగలరు,@kranthikiran6083,2023-06-16T23:28:24Z,IN,te
mSQY-tN8vrM,Great madam.our inspiration you,@tirumaltradingtirumalatr-wn2kl,2023-06-16T05:37:05Z,IN,en
mSQY-tN8vrM,❤❤❤❤❤❤❤❤❤❤❤❤,@tirumaltradingtirumalatr-wn2kl,2023-06-16T05:36:26Z,IN,undetected
mSQY-tN8vrM,Yes,@damu_ffyt9109,2023-06-15T22:22:50Z,IN,undetected
mSQY-tN8vrM,అసలు విషయం లేట్ గ చేస్తున్నారు మీరు..ప్లీజ్ కరెక్ట్ yourself🙈🙉🙊,@miriyalasrinivas790,2023-06-11T19:15:41Z,IN,te
mSQY-tN8vrM,Mark my words AI is far more dangerous than humans,@TheManoj_9,2023-06-05T19:50:57Z,IN,en
mSQY-tN8vrM,power of Elon Musk 💯🔥,@sandeepch8201,2023-06-02T12:55:40Z,IN,en
mSQY-tN8vrM,Will see,@iamthewonder6862,2023-05-31T10:43:01Z,IN,en
mSQY-tN8vrM,Elan  musk got permission to embedded the chip in human brain- he will rule IT industry soon .😂,@lalbash-MrBond007,2023-05-29T16:52:12Z,IN,en
mSQY-tN8vrM,🎉,@Sudhakarchaluvadi,2023-05-27T10:54:40Z,IN,undetected
mSQY-tN8vrM,AI Created by humans,@existed743,2023-05-26T14:30:46Z,IN,en
mSQY-tN8vrM,ఇంజినీరింగ్ కోర్స్ ఆపేయాలి,@madyanapuvijayadevi99,2023-05-26T07:17:20Z,IN,te
mSQY-tN8vrM,"Elon musk will not release that msg if he is working on it, if he say 6 months gap needed, he might start AI company",@sudheer-py9wv,2023-05-21T08:40:07Z,IN,en
mSQY-tN8vrM,Vinaasha kaale vipareetha buddihi,@madanmohangunda7231,2023-05-21T03:32:16Z,IN,et
mSQY-tN8vrM,mee IAS liki govt employees bagamuppu emo,@sankilianojrao4414,2023-05-20T20:41:24Z,IN,et
mSQY-tN8vrM,"Evvaru em badapadalsina avasaram ledu, antha cinema ledu AI ki , adi oka machine , man ala code cheste ala work auvtadi, anthe kani manishi la daniki manasu alage alochana vundavu",@returntosacredhome3594,2023-05-20T04:24:44Z,IN,id
mSQY-tN8vrM,Who created they r intelligent not AI plz think how they r programed,@pT-tq5ik,2023-05-19T20:11:14Z,IN,en
mSQY-tN8vrM,"computer vallaa jobs pothai annnaru appatlo....  inkaa jobs perigaai....
ippudu AI....     
humen can change to any situation....",@swaragamana,2023-05-19T11:39:25Z,IN,en
mSQY-tN8vrM,It's fake,@sudheer-f3l,2023-05-19T08:36:46Z,IN,en
mSQY-tN8vrM,Antha seen ledu,@KP-cn7il,2023-05-19T03:44:47Z,IN,en
mSQY-tN8vrM,I hope AI rule human,@satyanarayanasharma5312,2023-05-18T16:45:35Z,IN,ro
mSQY-tN8vrM,Every thing had it's own disadvantages.Its very difficult to control if AI is used for BAD.,@muralikrishnapratapa6960,2023-05-18T06:01:30Z,IN,en
mSQY-tN8vrM,I don’t think so this is true but one thing it never ever function like human brain,@kandiashokreddy97,2023-05-18T05:29:48Z,IN,en
mSQY-tN8vrM,Enduku ala chepathunaru mekku telusa ento antha scientists la feeling,@krishnamalleboina324,2023-05-17T20:35:13Z,IN,et
mSQY-tN8vrM,"Let it happen so fast and destroy total human kind
Ai valla valla companies ki competition vastundani  bayamtho AI reserved apalami dabbutunaru",@adolfpablokakabharath29,2023-05-17T18:03:22Z,IN,en
mSQY-tN8vrM,Ai chat gpt nenu chala sarlu use chasanu but correct solution raledhu AI ledhu thokka ledhu human kanna intelligent evvaru leru,@brahmateja8835,2023-05-17T16:32:12Z,IN,en
mSQY-tN8vrM,Robo సినిమా చూసాము కదా... భస్మాసుర హస్తం కథ విన్నాము కదా,@smantha2398,2023-05-16T08:08:41Z,IN,te
mSQY-tN8vrM,"Nope, it can't even distinguish a car and dog with good accuracy 😂",@rajeshberepalli2604,2023-05-16T06:08:53Z,IN,en
mSQY-tN8vrM,family lo kuda avare appa vallade inade.,@swarnalathaamma593,2023-05-14T03:38:33Z,IN,sv
mSQY-tN8vrM,It’s true,@sivaprasad10410,2023-05-13T20:09:23Z,IN,en
mSQY-tN8vrM,"AI అనేది govt hand over lo వుంటూ only space exploration, medical and biological research, scientific research and development lo use cheste better, jobs అన్ని పోగొట్టేలా వుంటే unemployed people lo తిరుగుబాటు inka  crimes యెక్కువ ga జరిగే chance వుంటుంది.",@Street_Animals_In,2023-05-11T18:28:48Z,IN,en
mSQY-tN8vrM,Im an ai... designer... paranormal,@rahulgurusm2770,2023-05-11T14:27:07Z,IN,ca
mSQY-tN8vrM,Yes ..,@venkatlalith4741,2023-05-11T12:00:37Z,IN,fr
mSQY-tN8vrM,Yes madam,@VINODKUMAR-mv4xp,2023-05-08T06:44:14Z,IN,so
mSQY-tN8vrM,Yes😢😂❤,@yakannaentertainments,2023-05-08T04:09:38Z,IN,tr
mSQY-tN8vrM,Abosutely,@smusicworld8544,2023-05-05T19:17:54Z,IN,lt
mSQY-tN8vrM,Government job ki try chesinappudu notification release ayyina taruvaatha nundi current affairs chadavaala lekapothe release avvakamundu nunde chadavaala madam,@chandrakalapemmadi3911,2023-05-05T14:42:17Z,IN,et
mSQY-tN8vrM,More job loss but today usa president   is conducted metting ceo of Google and Microsoft CEO about ai,@venkatarajumanepalli2822,2023-05-05T11:23:19Z,IN,en
mSQY-tN8vrM,Its true,@nalabothularamesh6064,2023-05-05T08:21:18Z,IN,en
Sqa8Zo2XWc4,🤍💙💛....❤️💛❤️...2025,@AntonioDenizNegrin-us4fw,2025-06-16T16:24:34Z,IN,undetected
Sqa8Zo2XWc4,16:55 for the funny clippy bit,@M4PL3_FOX,2025-06-16T12:50:41Z,IN,en
Sqa8Zo2XWc4,"My wife no longer hires a scribe for making medical records and now uses AI to chart and it's awesome!

It's incredibly tedious work and a waste of a human's time and brain power.",@andyc-ws8vf,2025-06-16T05:59:57Z,IN,en
Sqa8Zo2XWc4,"God, he's so funny 😂",@SIM89361,2025-06-09T18:22:35Z,IN,cy
Sqa8Zo2XWc4,It's time to do another one on AI. Quite a lot of development in the filed has happened since the time this was done.,@sendtonirav,2025-06-09T17:51:36Z,IN,en
Sqa8Zo2XWc4,you guys should do another piece on AI -- this is already outdated,@amsavelli,2025-06-07T10:55:02Z,IN,en
Sqa8Zo2XWc4,So . . . no one knows much about AI programming AI = 🎬 Westworld,@phylliselizahb1041,2025-06-05T21:38:01Z,IN,en
